group_task,group_id,group_size,Omega_hat,task_id,revised_woc,initial_woc,influence,dataset,theta,revised_mse,initial_mse,revised_abs_error,initial_abs_error,revised_mse_zscore,initial_mse_zscore,revised_abs_error_zscore,initial_abs_error_zscore,improved
9_gurcay2015_gurcay2015_task_15_41.0,9_gurcay2015,10,0.320899999999981,gurcay2015_task_15_41.0,48.5,39.527,1,gurcay2015,41.0,56.25,2.169728999999997,7.5,1.472999999999999,-0.22136523693697988,-0.7513750713305053,-0.06612513482054037,-0.937307584393591,False
9_gurcay2015_gurcay2015_task_16_63.0,9_gurcay2015,10,0.429799999999969,gurcay2015_task_16_63.0,46.0,52.5,1,gurcay2015,60.0,196.0,56.25,14.0,7.5,-0.6588073461578347,-1.0377149688034613,-0.5733831249827138,-1.3762181703838394,False
10_gurcay2015_gurcay2015_task_1_3718691.0,10_gurcay2015,8,0.5951999999999508,gurcay2015_task_1_3718691.0,11412500.0,2100637.5,1,gurcay2015,1000000.0,108420156250000.0,1211402906406.25,10412500.0,1100637.5,-0.32015805274173653,-0.32093867098407175,-0.31869973563959564,-0.42685968284457904,False
10_gurcay2015_gurcay2015_task_2_39.52,10_gurcay2015,8,0.6349999999999464,gurcay2015_task_2_39.52,30.6875,36.375,1,gurcay2015,15.0,246.09765625,456.890625,15.6875,21.375,-0.2201659188493889,-0.3521769484335726,-0.24875147165371017,-0.3925706296624575,True
10_gurcay2015_gurcay2015_task_3_2723.0,10_gurcay2015,8,0.6256999999999474,gurcay2015_task_3_2723.0,1500.75,,1,gurcay2015,1050.0,203175.5625,,450.75,,-0.22687177861369043,,-0.3295199323674223,,False
10_gurcay2015_gurcay2015_task_4_7825200.0,10_gurcay2015,8,0.4466999999999671,gurcay2015_task_4_7825200.0,74981250.0,2503875000.0,1,gurcay2015,5000000.0,4897375351562500.0,6.244376265625e+18,69981250.0,2498875000.0,-0.20503661959253228,4.2485210636600215,0.00805417621540498,4.244347182024876,True
10_gurcay2015_gurcay2015_task_5_24901.4611,10_gurcay2015,8,0.7480999999999339,gurcay2015_task_5_24901.4611,148625.0,,1,gurcay2015,2048.0,21484816929.0,,146577.0,,-0.21821789030852198,,-0.21822384342795637,,False
10_gurcay2015_gurcay2015_task_6_47184.0,10_gurcay2015,8,0.4378999999999681,gurcay2015_task_6_47184.0,34437.5,875023005.25,1,gurcay2015,28000.0,41441406.25,7.656162592124475e+17,6437.5,874995005.25,-0.21822629725552806,-0.21818164899900847,-0.21960223626816638,-0.20598316667511687,True
10_gurcay2015_gurcay2015_task_7_43.0,10_gurcay2015,8,0.4551999999999662,gurcay2015_task_7_43.0,58.0,133.625,1,gurcay2015,50.0,64.0,6993.140625,8.0,83.625,-0.2877513259241728,-0.2160179693918602,-0.3944686370648024,-0.13885776816222445,True
10_gurcay2015_gurcay2015_task_8_236.0,10_gurcay2015,8,0.4423999999999676,gurcay2015_task_8_236.0,260.25,161.125,1,gurcay2015,200.0,3630.0625,1511.265625,60.25,38.875,-0.6583712130168812,-0.578392895986496,-0.4520363643102679,-0.6034467959726074,False
10_gurcay2015_gurcay2015_task_9_16.4,10_gurcay2015,8,0.46609999999996504,gurcay2015_task_9_16.4,14.9375,22.25,1,gurcay2015,20.0,25.62890625,5.0625,5.0625,2.25,-0.4741874599992645,-0.8376416344247238,-0.6368499635025736,-1.2705723151472872,False
10_gurcay2015_gurcay2015_task_10_7.08,10_gurcay2015,8,0.4347999999999684,gurcay2015_task_10_7.08,12.3445,11.7625,1,gurcay2015,20.0,58.60668025,67.85640625,7.6555,8.2375,-0.9401043327437796,-0.39124082977058194,-0.8475530292670436,-0.2956614610077925,True
10_gurcay2015_gurcay2015_task_11_2.7,10_gurcay2015,8,0.3460999999999782,gurcay2015_task_11_2.7,2.585714285714286,7.835,1,gurcay2015,5.0,5.828775510204081,8.037225,2.414285714285714,2.835,-0.30078060325486067,-0.19138230709589565,-0.05594236265526266,0.045722841724084896,True
10_gurcay2015_gurcay2015_task_12_49.5,10_gurcay2015,8,0.4141999999999707,gurcay2015_task_12_49.5,20.125,19.75,1,gurcay2015,35.0,221.265625,232.5625,14.875,15.25,-0.268346225286025,0.0021479166684821157,-0.08586394033341604,0.13829300875244405,True
10_gurcay2015_gurcay2015_task_13_24.9,10_gurcay2015,8,0.5626999999999543,gurcay2015_task_13_24.9,36.125,44.75,1,gurcay2015,9.0,735.765625,1278.0625,27.125,35.75,0.19084172125431872,2.1221392919689817,0.37756899618107825,1.8748027930537265,True
10_gurcay2015_gurcay2015_task_14_25.0,10_gurcay2015,8,0.3624999999999764,gurcay2015_task_14_25.0,12.125,20.875,1,gurcay2015,30.0,319.515625,83.265625,17.875,9.125,2.144239751547889,0.7416152966868653,1.7303803837174465,1.0034445245379047,False
10_gurcay2015_gurcay2015_task_15_41.0,10_gurcay2015,8,0.320899999999981,gurcay2015_task_15_41.0,50.375,37.375,1,gurcay2015,41.0,87.890625,13.140625,9.375,3.625,-0.06142720952390368,-0.48823032332047955,0.23306130089715812,-0.3139525580652353,False
10_gurcay2015_gurcay2015_task_16_63.0,10_gurcay2015,8,0.429799999999969,gurcay2015_task_16_63.0,31.571428571428573,29.75,1,gurcay2015,60.0,808.1836734693877,915.0625,28.428571428571427,30.25,1.5154825159067002,3.1727198422805465,1.402985487743857,2.594070881168741,True
11_gurcay2015_gurcay2015_task_1_3718691.0,11_gurcay2015,10,0.5951999999999508,gurcay2015_task_1_3718691.0,12150000.0,4541800.0,1,gurcay2015,1000000.0,124322500000000.0,12544347240000.0,11150000.0,3541800.0,-0.31984001371800164,-0.32086558189025505,-0.3125607923105393,-0.41518033020350614,False
11_gurcay2015_gurcay2015_task_2_39.52,11_gurcay2015,10,0.6349999999999464,gurcay2015_task_2_39.52,54.5,29.25,1,gurcay2015,15.0,1560.25,203.0625,39.5,14.25,-0.21440119891205445,-0.3530611467476848,-0.13983802756358865,-0.4167153545418163,False
11_gurcay2015_gurcay2015_task_3_2723.0,11_gurcay2015,10,0.6256999999999474,gurcay2015_task_3_2723.0,2395.0,2662.5,1,gurcay2015,1050.0,1809025.0,2600156.25,1345.0,1612.5,-0.22601056142115317,-0.2783370764493159,-0.28442083428629084,-0.32177393094884355,True
11_gurcay2015_gurcay2015_task_4_7825200.0,11_gurcay2015,10,0.4466999999999671,gurcay2015_task_4_7825200.0,12350000.0,24995000.0,1,gurcay2015,5000000.0,54022500000000.0,399800025000000.0,7350000.0,19995000.0,-0.2191627316189727,-0.22386315196329548,-0.22197756979926367,-0.2093731861433414,True
11_gurcay2015_gurcay2015_task_5_24901.4611,11_gurcay2015,10,0.7480999999999339,gurcay2015_task_5_24901.4611,31100.0,38139878.0,1,gurcay2015,2048.0,844018704.0,1454494077108900.0,29052.0,38137830.0,-0.2182178903085228,-0.22360679774997902,-0.21822389382037377,-0.22360679786932555,True
11_gurcay2015_gurcay2015_task_6_47184.0,11_gurcay2015,10,0.4378999999999681,gurcay2015_task_6_47184.0,43404.6,37500.1,1,gurcay2015,28000.0,237301701.15999997,90251900.00999998,15404.599999999999,9500.099999999999,-0.21822629725551618,-0.21822145292884904,-0.21960208688135596,-0.21949239862284298,False
11_gurcay2015_gurcay2015_task_7_43.0,11_gurcay2015,10,0.4551999999999662,gurcay2015_task_7_43.0,60.1,52.9,1,gurcay2015,50.0,102.01000000000003,8.409999999999991,10.100000000000001,2.8999999999999986,-0.25052163447634757,-0.2189114629024907,-0.24098738752016222,-0.2508638690841944,False
11_gurcay2015_gurcay2015_task_8_236.0,11_gurcay2015,10,0.4423999999999676,gurcay2015_task_8_236.0,187.5,182.2,1,gurcay2015,200.0,156.25,316.84000000000043,12.5,17.80000000000001,-0.9382109443311452,-0.7350356881899315,-1.201097723850631,-1.0965339353595427,True
11_gurcay2015_gurcay2015_task_9_16.4,11_gurcay2015,10,0.46609999999996504,gurcay2015_task_9_16.4,17.9,25.9,1,gurcay2015,20.0,4.410000000000006,34.80999999999998,2.1000000000000014,5.899999999999999,-0.5573934523650247,-0.6310314705049846,-1.0395550034306875,-0.6448306742052845,True
11_gurcay2015_gurcay2015_task_10_7.08,11_gurcay2015,10,0.4347999999999684,gurcay2015_task_10_7.08,7.35,10.9,1,gurcay2015,20.0,160.0225,82.80999999999999,12.65,9.1,1.3256269323529566,0.02193402048969239,1.1809399202363096,0.12904609697239008,False
11_gurcay2015_gurcay2015_task_11_2.7,11_gurcay2015,10,0.3460999999999782,gurcay2015_task_11_2.7,2.1,24.740000000000002,1,gurcay2015,5.0,8.41,389.6676000000001,2.9,19.740000000000002,0.20755878993349355,4.329627030589073,0.3735863810984854,4.0213751519876855,True
11_gurcay2015_gurcay2015_task_12_49.5,11_gurcay2015,10,0.4141999999999707,gurcay2015_task_12_49.5,12.7,19.1,1,gurcay2015,35.0,497.29,252.80999999999995,22.3,15.899999999999999,1.5553006390394029,0.16475911435233356,1.3126266585460808,0.2902585016945157,False
11_gurcay2015_gurcay2015_task_13_24.9,11_gurcay2015,10,0.5626999999999543,gurcay2015_task_13_24.9,20.8,20.88888888888889,1,gurcay2015,9.0,139.24,141.3456790123457,11.8,11.88888888888889,-0.9997082098298422,-1.0546695309081628,-1.1939672189739603,-1.2753777688963206,True
11_gurcay2015_gurcay2015_task_14_25.0,11_gurcay2015,10,0.3624999999999764,gurcay2015_task_14_25.0,18.8,27.8,1,gurcay2015,30.0,125.43999999999998,4.839999999999997,11.2,2.1999999999999993,0.2159543944974139,-0.6467229639239956,0.4567941333788018,-0.7294343689963942,False
11_gurcay2015_gurcay2015_task_15_41.0,11_gurcay2015,10,0.320899999999981,gurcay2015_task_15_41.0,50.1,49.0,1,gurcay2015,41.0,82.81000000000003,64.0,9.100000000000001,8.0,-0.08710891273063728,0.7316679801838467,0.18918062365856256,0.9533235758504499,False
11_gurcay2015_gurcay2015_task_16_63.0,11_gurcay2015,10,0.429799999999969,gurcay2015_task_16_63.0,36.8,45.6,1,gurcay2015,60.0,538.2400000000001,207.35999999999996,23.200000000000003,14.399999999999999,0.5567248456365238,-0.2968794496384464,0.686796465706308,-0.17204258991294719,False
12_gurcay2015_gurcay2015_task_1_3718691.0,12_gurcay2015,10,0.5951999999999508,gurcay2015_task_1_3718691.0,30520000.0,811403007.0,1,gurcay2015,1000000.0,871430400000000.0,6.56753033754642e+17,29520000.0,810403007.0,-0.3048982245782336,3.9146239635101243,-0.15964907847357002,3.445118428668424,True
12_gurcay2015_gurcay2015_task_2_39.52,12_gurcay2015,10,0.6349999999999464,gurcay2015_task_2_39.52,40.55555555555556,,1,gurcay2015,15.0,653.0864197530865,,25.555555555555557,,-0.2183806035848417,,-0.20361702894386394,,False
12_gurcay2015_gurcay2015_task_3_2723.0,12_gurcay2015,10,0.6256999999999474,gurcay2015_task_3_2723.0,1990.0,1385.0,1,gurcay2015,1050.0,883600.0,112225.0,940.0,335.0,-0.22650686692887534,-0.2783629033180677,-0.30484592203899785,-0.32980656519571305,False
12_gurcay2015_gurcay2015_task_4_7825200.0,12_gurcay2015,10,0.4466999999999671,gurcay2015_task_4_7825200.0,5333334.055555556,,1,gurcay2015,5000000.0,111111592593.11447,,333334.05555555597,,-0.21931996945306906,,-0.24774834586396333,,False
12_gurcay2015_gurcay2015_task_5_24901.4611,12_gurcay2015,10,0.7480999999999339,gurcay2015_task_5_24901.4611,33500.0,2367200.0,1,gurcay2015,2048.0,989228304.0,5593943983104.0,31452.0,2365152.0,-0.2182178903085228,-0.22360679774997902,-0.2182238927913008,-0.22360679786932575,True
12_gurcay2015_gurcay2015_task_6_47184.0,12_gurcay2015,10,0.4378999999999681,gurcay2015_task_6_47184.0,24400.0,34500.0,1,gurcay2015,28000.0,12960000.0,42250000.0,3600.0,6500.0,-0.21822629725552975,-0.2182214529288515,-0.21960228353931027,-0.21949244494252088,True
12_gurcay2015_gurcay2015_task_7_43.0,12_gurcay2015,10,0.4551999999999662,gurcay2015_task_7_43.0,66.0,72.5,1,gurcay2015,50.0,256.0,506.25,16.0,22.5,-0.09969290029979935,-0.21870522777522947,0.19022183739096934,-0.2236688294054008,True
12_gurcay2015_gurcay2015_task_8_236.0,12_gurcay2015,10,0.4423999999999676,gurcay2015_task_8_236.0,201.2,237.8,1,gurcay2015,200.0,1.4399999999999726,1428.8400000000008,1.1999999999999886,37.80000000000001,-0.9506819653792763,-0.5892025937850619,-1.378362506317775,-0.6285983345178482,True
12_gurcay2015_gurcay2015_task_9_16.4,12_gurcay2015,10,0.46609999999996504,gurcay2015_task_9_16.4,27.77777777777778,28.0,1,gurcay2015,20.0,60.49382716049384,64.0,7.777777777777779,8.0,-0.33747116044393827,-0.42829340227010115,-0.2677508762735707,-0.2848149355811182,True
12_gurcay2015_gurcay2015_task_10_7.08,12_gurcay2015,10,0.4347999999999684,gurcay2015_task_10_7.08,7.65,10.55,1,gurcay2015,20.0,152.52249999999998,89.30249999999998,12.35,9.45,1.1580694001048817,0.20132485858269805,1.059096315300679,0.3013911929643483,False
12_gurcay2015_gurcay2015_task_11_2.7,12_gurcay2015,10,0.3460999999999782,gurcay2015_task_11_2.7,1.5224,6.543000000000001,1,gurcay2015,5.0,12.093701759999998,2.380849000000003,3.4776,1.543000000000001,0.9330170849279454,-0.2583909374059362,0.884371856611766,-0.25812470544305893,False
12_gurcay2015_gurcay2015_task_12_49.5,12_gurcay2015,10,0.4141999999999707,gurcay2015_task_12_49.5,12.6,18.555555555555557,1,gurcay2015,35.0,501.75999999999993,270.4197530864197,22.4,16.444444444444443,1.5848331811691858,0.30618610732922563,1.3314615487666797,0.41754583766308884,False
12_gurcay2015_gurcay2015_task_13_24.9,12_gurcay2015,10,0.5626999999999543,gurcay2015_task_13_24.9,15.3,25.4,1,gurcay2015,9.0,39.69000000000001,268.96,6.300000000000001,16.4,-1.1983907821659898,-0.6980228328441609,-1.7579769536136154,-0.6798139467069289,True
12_gurcay2015_gurcay2015_task_14_25.0,12_gurcay2015,10,0.3624999999999764,gurcay2015_task_14_25.0,13.0,14.4,1,gurcay2015,30.0,289.0,243.35999999999999,17.0,15.6,1.8410443716605724,3.575703595263802,1.5634308752460886,2.623717569394884,False
12_gurcay2015_gurcay2015_task_15_41.0,12_gurcay2015,10,0.320899999999981,gurcay2015_task_15_41.0,10.370000000000001,38.95,1,gurcay2015,41.0,938.1968999999999,4.202499999999988,30.63,2.049999999999997,4.23672772011041,-0.7026176122718208,3.6246387361929884,-0.7701719662748828,False
12_gurcay2015_gurcay2015_task_16_63.0,12_gurcay2015,10,0.429799999999969,gurcay2015_task_16_63.0,28.1,35.5,1,gurcay2015,60.0,1017.6099999999999,600.25,31.9,24.5,2.2593010108435747,1.6293125106867654,1.87848803516223,1.5905912307763306,False
15_gurcay2015_gurcay2015_task_1_3718691.0,15_gurcay2015,9,0.5951999999999508,gurcay2015_task_1_3718691.0,5806355.555555556,22940055.555555556,1,gurcay2015,1000000.0,23101053726419.758,481366037780864.2,4806355.555555556,21940055.555555556,-0.32186439266867556,-0.31784202935927813,-0.36536523128562737,-0.3271568108294737,True
15_gurcay2015_gurcay2015_task_2_39.52,15_gurcay2015,9,0.6349999999999464,gurcay2015_task_2_39.52,33.44444444444444,28.11111111111111,1,gurcay2015,15.0,340.19753086419746,171.9012345679012,18.444444444444443,13.11111111111111,-0.21975313609564728,-0.35316969554762834,-0.23614177865173344,-0.42057474526327326,False
15_gurcay2015_gurcay2015_task_3_2723.0,15_gurcay2015,9,0.6256999999999474,gurcay2015_task_3_2723.0,1805.5555555555557,2500.0,1,gurcay2015,1050.0,570864.1975308644,2102500.0,755.5555555555557,1450.0,-0.2266745871668496,-0.27834224254972656,-0.3141478824421511,-0.322795694600598,True
15_gurcay2015_gurcay2015_task_4_7825200.0,15_gurcay2015,9,0.4466999999999671,gurcay2015_task_4_7825200.0,3544444.4444444445,2822222.222222222,1,gurcay2015,5000000.0,2118641975308.6418,4742716049382.717,1455555.5555555555,2177777.777777778,-0.21931411429447295,-0.22414612037013548,-0.24362665627513666,-0.24138479038206634,True
15_gurcay2015_gurcay2015_task_5_24901.4611,15_gurcay2015,9,0.7480999999999339,gurcay2015_task_5_24901.4611,39111.0,43111.11111111111,1,gurcay2015,2048.0,1373665969.0,1686179094.1234567,37063.0,41063.11111111111,-0.2182178903085228,-0.22360679774997902,-0.21822389038541393,-0.22360679786932575,True
15_gurcay2015_gurcay2015_task_6_47184.0,15_gurcay2015,9,0.4378999999999681,gurcay2015_task_6_47184.0,33333.333333333336,369666.6666666667,1,gurcay2015,28000.0,28444444.44444447,116736111111.11113,5333.333333333336,341666.6666666667,-0.21822629725552883,-0.2182214529227847,-0.21960225466295805,-0.21948727017766537,True
15_gurcay2015_gurcay2015_task_7_43.0,15_gurcay2015,9,0.4551999999999662,gurcay2015_task_7_43.0,58.333333333333336,64.0,1,gurcay2015,50.0,69.44444444444449,196.0,8.333333333333336,14.0,-0.2824186506605187,-0.21883375189589635,-0.37010653396247845,-0.23546259661304086,True
15_gurcay2015_gurcay2015_task_8_236.0,15_gurcay2015,9,0.4423999999999676,gurcay2015_task_8_236.0,185.11111111111111,134.44444444444446,1,gurcay2015,200.0,221.67901234567893,4297.530864197529,14.888888888888886,65.55555555555554,-0.9329401828162469,-0.21298850600007582,-1.1636228681668201,0.020792293761347218,True
15_gurcay2015_gurcay2015_task_9_16.4,15_gurcay2015,9,0.46609999999996504,gurcay2015_task_9_16.4,27.88888888888889,26.466666666666665,1,gurcay2015,20.0,62.23456790123458,41.817777777777756,7.888888888888889,6.466666666666665,-0.3306451695526857,-0.5823592084533912,-0.25264707730767805,-0.5476835701320969,False
15_gurcay2015_gurcay2015_task_10_7.08,15_gurcay2015,9,0.4347999999999684,gurcay2015_task_10_7.08,10.0,10.455555555555556,1,gurcay2015,20.0,100.0,91.09641975308642,10.0,9.544444444444444,-0.015335998228382478,0.25089170771289054,0.10465474330490787,0.34789701251773414,False
15_gurcay2015_gurcay2015_task_11_2.7,15_gurcay2015,9,0.3460999999999782,gurcay2015_task_11_2.7,2.4416666666666664,3.7799999999999994,1,gurcay2015,5.0,6.5450694444444455,1.4884000000000015,2.5583333333333336,1.2200000000000006,-0.15971560665511336,-0.26896339318178375,0.0714423873305306,-0.33408659223484505,False
15_gurcay2015_gurcay2015_task_12_49.5,15_gurcay2015,9,0.4141999999999707,gurcay2015_task_12_49.5,15.406666666666666,15.02222222222222,1,gurcay2015,35.0,383.89871111111114,399.11160493827174,19.593333333333334,19.97777777777778,0.806143364707957,1.3397327754009627,0.8028289632418601,1.2436146710917892,True
15_gurcay2015_gurcay2015_task_13_24.9,15_gurcay2015,9,0.5626999999999543,gurcay2015_task_13_24.9,29.22222222222222,25.255555555555556,1,gurcay2015,9.0,408.9382716049382,264.2430864197531,20.22222222222222,16.255555555555556,-0.46144255079335655,-0.7112053004577373,-0.3302917061318222,-0.6988837242647169,False
15_gurcay2015_gurcay2015_task_14_25.0,15_gurcay2015,9,0.3624999999999764,gurcay2015_task_14_25.0,29.11111111111111,32.22222222222222,1,gurcay2015,30.0,0.7901234567901242,4.938271604938268,0.8888888888888893,2.2222222222222214,-1.0225346310894987,-0.6449833000186402,-1.5105600743852632,-0.7238735863456625,True
15_gurcay2015_gurcay2015_task_15_41.0,15_gurcay2015,9,0.320899999999981,gurcay2015_task_15_41.0,42.0,41.166666666666664,1,gurcay2015,41.0,1.0,0.02777777777777699,1.0,0.1666666666666643,-0.5006446764098872,-0.8027512957174133,-1.1033047786418952,-1.3157041686843014,False
15_gurcay2015_gurcay2015_task_16_63.0,15_gurcay2015,9,0.429799999999969,gurcay2015_task_16_63.0,44.44444444444444,48.666666666666664,1,gurcay2015,60.0,241.97530864197535,128.44444444444449,15.555555555555557,11.333333333333336,-0.4955170595694686,-0.6837727496860642,-0.3603092811464056,-0.7072317367888987,False
16_gurcay2015_gurcay2015_task_1_3718691.0,16_gurcay2015,9,0.5951999999999508,gurcay2015_task_1_3718691.0,11161111.111111112,3755555.5555555555,1,gurcay2015,1000000.0,103248179012345.7,7593086419753.086,10161111.111111112,2755555.5555555555,-0.320261489732994,-0.32089751385391335,-0.3207922944768069,-0.41894199135009147,False
16_gurcay2015_gurcay2015_task_2_39.52,16_gurcay2015,9,0.6349999999999464,gurcay2015_task_2_39.52,19.555555555555557,21.11111111111111,1,gurcay2015,15.0,20.7530864197531,37.34567901234568,4.555555555555557,6.111111111111111,-0.22115442550209827,-0.3536384134857081,-0.299666680424916,-0.444295878478082,True
16_gurcay2015_gurcay2015_task_3_2723.0,16_gurcay2015,9,0.6256999999999474,gurcay2015_task_3_2723.0,3594.4444444444443,12100.0,1,gurcay2015,1050.0,6474197.530864197,122102500.0,2544.4444444444443,11050.0,-0.2235086289884417,-0.27709653921680055,-0.22393007371277307,-0.262433041943105,True
16_gurcay2015_gurcay2015_task_4_7825200.0,16_gurcay2015,9,0.4466999999999671,gurcay2015_task_4_7825200.0,9055555.555555556,8447222.222222222,1,gurcay2015,5000000.0,16447530864197.535,11883341049382.715,4055555.555555556,3447222.222222222,-0.21927232268938818,-0.22414100574186682,-0.23407738910199005,-0.2391040222212517,False
16_gurcay2015_gurcay2015_task_5_24901.4611,16_gurcay2015,9,0.7480999999999339,gurcay2015_task_5_24901.4611,23766.666666666668,27967688.888888888,1,gurcay2015,2048.0,471700481.77777785,782077070326294.1,21718.666666666668,27965640.888888888,-0.21821789030852284,-0.22360679774997902,-0.21822389696476344,-0.22360679786932564,True
